"authoryear","coef","se","n","country","year","did_design","uesd_design","iv_design","rd_design","random_design","exptype","exptype2","ExposureLagMean","UnitAnalysis","ConflictStudy","SensitivityAnalysis","ControlSelectionBias","ControlMigrationBias","ControlSurvivalBias","UCDPConflictCleavage","yi","vi"
"tellez2019",-0.0214864246451206,0.0157745206140691,4717,"colombia","2015","N","N","N","N","N","N","s",26,"Individual (with clustering at the municipality level)","Colombian conflict",1,1,"1","0","2",-0.0214864246451206,0.000211848363072062
"uribe2023",-0.0636199832632049,0.0209488788181459,5273,"peru","1983","N","N","N","N","N","N","o",1.5,"District, Province","Peruvian Conflict",1,1,"0","0","2",-0.0636199832632049,0.000188148971497308
"villamil2020",-0.0121085907050991,0.0186470185331749,6139,"spain","1978","Y","N","N","N","N","N","o",39,"Municipality","Spanish Civil War",1,1,"0","0","",-0.0121085907050991,0.000162871747402916
"villamil2020",0.0878592041821638,0.0217506451280105,6113,"spain","1986","Y","N","N","N","N","N","o",47,"Municipality","Spanish Civil War",1,1,"0","0","",0.0878592041821638,0.000161096385331057
"villamil2020",0.0991534609364531,0.0217303604910453,6141,"spain","1994","Y","N","N","N","N","N","o",55,"Municipality","Spanish Civil War",1,1,"0","0","",0.0991534609364531,0.000159679778333542
"villamil2020",0.0484817848787403,0.0212627163991229,6141,"spain","2004","Y","N","N","N","N","N","o",65,"Municipality","Spanish Civil War",1,1,"0","0","",0.0484817848787403,0.000162101719518316
"villamil2020",0.000302206954685086,0.0217838485284784,6141,"spain","2014","Y","N","N","N","N","N","o",75,"Municipality","Spanish Civil War",1,1,"0","0","",0.000302206954685086,0.000162866419762528
"villamil2022",0.196176391233689,0.0731263072797753,325,"guatemala","1999","N","N","N","N","N","N","o",17.5,"Municipality","Guatemalan Civil War",1,1,"0","0","2",0.196176391233689,0.00285342825880727
"villamil2022",0.00370814061595708,0.05002657402538,318,"guatemala","2003","N","N","N","N","N","N","o",21.5,"Municipality","Guatemalan Civil War",1,1,"0","0","2",0.00370814061595708,0.00315448738036409
"villamil2022",0.0167821000791532,0.0364461129695153,323,"guatemala","2007","N","N","N","N","N","N","o",25.5,"Municipality","Guatemalan Civil War",1,1,"0","0","2",0.0167821000791532,0.00310384099861592
"villamil2022",0.00134264146981147,0.0139283080921413,315,"guatemala","2015","N","N","N","N","N","N","o",33.5,"Municipality","Guatemalan Civil War",1,1,"0","0","2",0.00134264146981147,0.00318470189372935
"wayneetal2023",-0.0429552507449,0.021999680493981,1522,"israel","2021","N","N","N","N","N","N","s",79,"individual","World War II",1,1,"1","1","",-0.0429552507449,0.000655038196882689
"zhukovtalibova2018",0.036734110979736,0.0329750821104539,5083,"russia","2003","N","N","Y","N","N","N","o",66,"District","World War II",1,1,"1","1","",0.036734110979736,0.000196242233578843
"zhukovtalibova2018",0.0676297141462721,0.0315879886109335,5086,"russia","2004","N","N","Y","N","N","N","o",67,"District","World War II",1,1,"1","1","",0.0676297141462721,0.000194862018284432
"zhukovtalibova2018",-0.0738671847708707,0.0182811068387798,5464,"russia","2007","N","N","Y","N","N","N","o",70,"District","World War II",1,1,"1","1","",-0.0738671847708707,0.000181057486711196
"zhukovtalibova2018",-0.0568245104800813,0.0230905984534608,5104,"russia","2008","N","N","Y","N","N","N","o",71,"District","World War II",1,1,"1","1","",-0.0568245104800813,0.000194699662280971
"zhukovtalibova2018",0.000438378946360061,0.0224780585003593,5486,"russia","2011","N","N","Y","N","N","N","o",74,"District","World War II",1,1,"1","1","",0.000438378946360061,0.000182315335578457
"zhukovtalibova2018",-0.123700653794863,0.0229227110914961,5490,"russia","2012","N","N","Y","N","N","N","o",75,"District","World War II",1,1,"1","1","",-0.123700653794863,0.000176649743699837
