authoryear,yi,vi,coef,se,n,outcome,model_type
rozenasetal2017,0.0828682046976724,0.004545220640107,0.0828682046976724,0.0488076095375537,218,voting,Quasi-Experimental
zhukovtalibova2018,-0.0601280894961018,1.9535267546857e-4,-0.0601280894961018,0.0292520919893632,5083,voting,Quasi-Experimental
zhukovtalibova2018,-0.0967234263548611,1.9299443097232e-4,-0.0967234263548611,0.0240588606082819,5086,voting,Quasi-Experimental
zhukovtalibova2018,-0.060856459035697,1.8169626556164e-4,-0.060856459035697,0.0230117203900246,5464,voting,Quasi-Experimental
zhukovtalibova2018,-0.09574949368181,1.9238646296521e-4,-0.09574949368181,0.0243197832226641,5104,voting,Quasi-Experimental
zhukovtalibova2018,-0.0103357395079649,1.8227645513031e-4,-0.0103357395079649,0.0218596234765677,5486,voting,Quasi-Experimental
zhukovtalibova2018,-0.0993581298940376,1.7860327585748e-4,-0.0993581298940376,0.025620503483244,5490,voting,Quasi-Experimental
aaskoven2022,-0.0397815244787825,7.9051337442276e-4,-0.0397815244787825,0.0252793443776684,1262,voting,Full
aloyoetal2023,-0.0158748823088963,0.00198312706296299,-0.0158748823088963,0.044411843054576,505,voting,Full
annanetal2011,0.121702654258857,9.3958984462049e-4,0.121702654258857,0.0347405407965873,1034,voting,Full
balcells2012,-0.00587988505750014,3.5801319552406e-4,-0.00587988505750014,0.019456544949403302,2794,voting,Full
barcelopeisakhin2023,0.0458556320679401,0.00110767401949563,0.0458556320679401,0.0322054850128538,900,voting,Full
barcelopeisakhin2023,-0.00728718964624376,0.00122087154646406,-0.00728718964624376,0.0272383915666322,820,voting,Full
barceloratnasingham2023,0.0440571287906955,0.0016092434675367,0.0440571287906955,0.0381620081402186,620,voting,Full
bellowsmiguel2006,0.0454883709010859,1.8871819173405e-4,0.0454883709010859,0.0103698306033068,5278,voting,Full
bellowsmiguel2009,-0.00551999429360454,1.9266648559815e-4,-0.00551999429360454,0.0188830067747281,5191,voting,Full
blairmorse2021,0.181088171886521,8.8170548916216e-4,0.181088171886521,0.0383050501060166,1062,voting,Full
blattman2009,0.118686172970416,0.00161198277209267,0.118686172970416,0.0429811328310897,604,voting,Full
cassaretal2013,-0.109108009305889,0.00245927607834891,-0.109108009305889,0.0529874956201048,398,voting,Full
childnikolova2020,0.0275772639537031,1.12733382341e-4,0.0275772639537031,0.0192488691000892,8858,voting,Full
childnikolova2020,-0.0106872875183555,9.62058869146245e-5,-0.0106872875183555,0.0180068271833884,10393,voting,Full
condraetal2018,-0.0669986914943871,0.00242308679761106,-0.0669986914943871,0.0406051441781764,410,voting,Full
cordoba2020,-0.193973156362672,8.17083823464749e-5,-0.193973156362672,0.0560892056432953,11336,voting,Full
coupeobrizan2016a,-0.0886348691827458,0.00114459237077461,-0.0886348691827458,0.0326630899388716,861,voting,Full
coupeobrizan2016b,-0.0792127033644154,5.5821937055614e-4,-0.0792127033644154,0.0275434635564536,1770,voting,Full
davalosetal2018,-0.0966550040000057,0.00147579382994548,-0.0966550040000057,0.0436062134250708,666,voting,Full
dejuanetal2024,-0.0233259286936384,2.4737793416167e-4,-0.0233259286936384,0.0270089634588755,4039,voting,Full
dejuanetal2024,0.00421054698657338,2.6266470788086e-4,0.00421054698657338,0.0244239270203403,3808,voting,Full
dejuanpierskalla2016,-0.017781743785225,1.1965609664179e-4,-0.017781743785225,0.0139890362197846,8353,voting,Full
dellavignaetal2014,0.0471592505531524,0.0010512745050981,0.0471592505531524,0.0380897197329912,948,voting,Full
delucaverpoorten2015a,-0.00922263096484725,2.3919375439972e-4,-0.00922263096484725,0.0051954915918226,4181,voting,Full
delucaverpoorten2015a,-0.019827605775542,2.4031118005116e-4,-0.019827605775542,0.0364185892497166,4159,voting,Full
delucaverpoorten2015a,0.016049225767824,2.4054991842376e-4,0.016049225767824,0.026536103966816,4156,voting,Full
delucaverpoorten2015b,-0.0333978638522428,2.3112587665878e-4,-0.0333978638522428,0.0167802065551774,4318,voting,Full
delucaverpoorten2015b,0.0316089636004529,2.3166266134961e-4,0.0316089636004529,0.0230668636538596,4309,voting,Full
delucaverpoorten2015b,-0.0359421952484323,2.3827472194353e-4,-0.0359421952484323,0.0227447515463408,4187,voting,Full
dimanmiodownik2023,-0.0172528299043843,7.1233411854749e-4,-0.0172528299043843,0.0282913918943009,1404,voting,Full
esparzaetal2020,0.0723184325231248,6.4215927389437e-4,0.0723184325231248,0.0252154873604136,1542,voting,Full
esparzaetal2020,0.13233550199305,6.2843836195538e-4,0.13233550199305,0.0232739426796368,1537,voting,Full
freitagetal2019,0.0481902811070671,0.00106115222463301,0.0481902811070671,0.0329591892428627,939,voting,Full
getmanskyweiss2023a,-0.222754586020452,0.00213527870939228,-0.222754586020452,0.0697275048939432,424,voting,Full
getmanskyweiss2023a,0.302994015487371,0.00196385114225399,0.302994015487371,0.0743043434183539,421,voting,Full
getmanskyweiss2023b,-0.0297864867328291,1.7931135577542e-4,-0.0297864867328291,0.0168076588870524,5568,voting,Full
getmanskyweiss2023b,0.0138079229893728,3.5160700628779e-4,0.0138079229893728,0.0131091120808146,2844,voting,Full
getmanskyweiss2023b,0.0319606947627824,2.9754265695117e-4,0.0319606947627824,0.0184832521156811,3355,voting,Full
getmanskyweiss2023b,0.076012133671681,3.4953242381754e-4,0.076012133671681,0.0152282102374385,2829,voting,Full
gilliganetal2014,0.0787883616134221,8.6029906142846e-4,0.0787883616134221,0.0205497133890956,1149,voting,Full
glaurdicvukovic2015,-0.246473630801091,0.00161870086256453,-0.246473630801091,0.0443532546871541,546,voting,Full
gonzaleztraunmuller2023,0.0183019074094628,9.2530573385965e-4,0.0183019074094628,0.0200681667592705,1081,voting,Full
grosjean2014,0.0138908506928121,3.22196333848824e-5,0.0138908506928121,0.00717325785110051,31026,voting,Full
grossmanetal2015,-0.0777199541388479,4.2347008306216e-4,-0.0777199541388479,0.0619583225013164,2334,voting,Full
hadzictavits2019,-0.0101312534838699,9.1472527533497e-4,-0.0101312534838699,0.0289918219573817,1094,voting,Full
hadzictavits2019,0.00103721932680842,0.00136239488876471,0.00103721932680842,0.0372003240162064,735,voting,Full
hayesmcallister2001,0.0416321334312879,0.00242466310227219,0.0416321334312879,0.049062964323814,412,voting,Full
henrichetal2019b,-0.0479384130872295,0.00245780024277942,-0.0479384130872295,0.0541250746082491,406,voting,Full
kalmoe2020,-0.112454648450544,0.00143362915678337,-0.112454648450544,0.0689490640823014,681,voting,Full
kijewski2019,-0.00164101237058465,3.99119782144902e-5,-0.00164101237058465,0.013514491004052,25056,voting,Full
krause2017,0.0409441700416365,9.2884432458544e-4,0.0409441700416365,0.029304719967807102,1074,voting,Full
kreimanmasullo2020,0.00821202196182342,0.00104917642176116,0.00821202196182342,0.0359617796903252,954,voting,Full
kupatadzezeitzoff2021,0.201454245219617,0.00108547101419442,0.201454245219617,0.0491074441707523,849,voting,Full
kupatadzezeitzoff2021,-0.0315340118913569,0.00117690118043315,-0.0315340118913569,0.0495626136990061,849,voting,Full
kupatadzezeitzoff2021,0.012921752846879,0.00117885151472438,0.012921752846879,0.0296222715378807,849,voting,Full
lupupeisakhin2017,-0.0980247418144566,0.00100809314489506,-0.0980247418144566,0.0441217761069048,974,voting,Full
malasquezsalgado2021,-0.00884898086446392,5.1658145037815e-5,-0.00884898086446392,0.00285018697422131,19356,voting,Full
malasquezsalgado2021,-0.00310316472987809,5.39625892196885e-5,-0.00310316472987809,0.00224376573837803,18532,voting,Full
malasquezsalgado2021,0.00220972063300633,5.38787841752851e-5,0.00220972063300633,0.00253771345661469,18561,voting,Full
malasquezsalgado2021,-0.0013526980411298,5.63346482124594e-5,-0.0013526980411298,0.00237942286590832,17752,voting,Full
malasquezsalgado2021,-0.0052583151289736,4.8578735960383e-5,-0.0052583151289736,0.00229443218007011,20585,voting,Full
mcallister2004,0.041984519014966,0.0023896347900165,0.041984519014966,0.046930743317789,418,voting,Full
mcallister2004,0.00672691159660414,0.00239786450687872,0.00672691159660414,0.0479196194213356,418,voting,Full
meernik2020,0.0387526438321528,6.8381256549888e-4,0.0387526438321528,0.0261144595070942,1459,voting,Full
meernik2020,0.120669853538816,6.6833420635511e-4,0.120669853538816,0.0249385507768843,1454,voting,Full
merilainenmitrunen2023,-0.0639511439972723,6.1566556698217e-4,-0.0639511439972723,0.0406467610389516,1612,voting,Full
merilainenmitrunen2023,0.0628362701593755,6.1622285474694e-4,0.0628362701593755,0.0496451070571023,1611,voting,Full
merilainenmitrunen2023,0.0482307741824364,6.1900061945598e-4,0.0482307741824364,0.0398362168907959,1609,voting,Full
merilainenmitrunen2023,0.026257410370878,6.2141977109193e-4,0.026257410370878,0.0351341401296978,1608,voting,Full
merilainenmitrunen2023,0.0351470913820716,6.2074106406061e-4,0.0351470913820716,0.0354372855522121,1608,voting,Full
merilainenmitrunen2023,0.0481210253908454,6.190137412856e-4,0.0481210253908454,0.0340492641520613,1609,voting,Full
merilainenmitrunen2023,0.0259455981491285,6.2144001557976e-4,0.0259455981491285,0.0452355619381732,1608,voting,Full
merilainenmitrunen2023,0.00897234962344423,6.2372988170007e-4,0.00897234962344423,0.0373995896542875,1604,voting,Full
ochsnerroesel2017,0.0335564857705023,0.00665166128324303,0.0335564857705023,0.0292385352495412,151,voting,Full
ochsnerroesel2017,0.00398353592011843,0.00666645508756638,0.00398353592011843,0.0369826769566112,151,voting,Full
ochsnerroesel2017,0.03936240995055,0.00664602401336009,0.03936240995055,0.0371003255249833,151,voting,Full
otoperalias2015,-0.0143800225561729,3.7451722467689e-4,-0.0143800225561729,0.022723751319012,2670,voting,Full
otoperalias2015,0.0241363924804047,4.1308321277856e-4,0.0241363924804047,0.0208188303443179,2419,voting,Full
pechenkinagamboa2019,-0.0312445741702494,9.4961798875546e-4,-0.0312445741702494,0.0559461067014689,1052,voting,Full
popovic2022,0.00646154012760862,0.00210066491332258,0.00646154012760862,0.0036212454441249,477,voting,Full
rodontormos2023,-0.0881077317576231,0.00127695761212642,-0.0881077317576231,0.0404812481898736,772,voting,Full
rozenasetal2017,0.10420383376549,0.00450876049656242,0.10420383376549,0.0409424383350258,218,voting,Full
rozenasetal2017,0.025703981906845,0.00464501882393364,0.025703981906845,0.0765820008855741,216,voting,Full
rozenasetal2017,0.0978651010238695,0.00458381576637145,0.0978651010238695,0.0635121810904838,215,voting,Full
rozenasetal2017,0.0808825785189945,0.00454819730247524,0.0808825785189945,0.0641927728722755,218,voting,Full
rozenasetal2017,0.0172007556723058,0.00485149687157908,0.0172007556723058,0.0661364012475854,207,voting,Full
rozenasetal2017,0.0828682046976724,0.004545220640107,0.0828682046976724,0.0488076095375537,218,voting,Full
stockemerwigginton2020a,-0.00487435184396035,5.9309162630646e-4,-0.00487435184396035,0.024476529805582,1687,voting,Full
stockemerwigginton2020b,0.0443255511848293,4.4408129794227e-4,0.0443255511848293,0.0214424121483791,2244,voting,Full
stockemerwigginton2020b,-0.0122262594079651,5.1557558509874e-4,-0.0122262594079651,0.0232059447570745,1940,voting,Full
stockemerwigginton2020c,-0.138827030925734,4.0617633334417e-4,-0.138827030925734,0.0213678391099788,2369,voting,Full
stockemerwigginton2020d,-0.0985617107140957,4.3068315684663e-4,-0.0985617107140957,0.0203927578201857,2278,voting,Full
villamil2022,0.0486609518910411,0.00307182046424947,0.0486609518910411,0.0663000281844703,325,voting,Full
villamil2022,0.119554390695804,0.00370846485646188,0.119554390695804,0.0715189372692639,263,voting,Full
villamil2022,4.0837424414545e-4,0.003086418723645,4.0837424414545e-4,0.0723513319576773,325,voting,Full
villamil2022,0.0369101429741143,0.00307801586022335,0.0369101429741143,0.0802457262256826,325,voting,Full
zhukovtalibova2018,-0.0601280894961018,1.9535267546857e-4,-0.0601280894961018,0.0292520919893632,5083,voting,Full
zhukovtalibova2018,-0.0967234263548611,1.9299443097232e-4,-0.0967234263548611,0.0240588606082819,5086,voting,Full
zhukovtalibova2018,-0.060856459035697,1.8169626556164e-4,-0.060856459035697,0.0230117203900246,5464,voting,Full
zhukovtalibova2018,-0.09574949368181,1.9238646296521e-4,-0.09574949368181,0.0243197832226641,5104,voting,Full
zhukovtalibova2018,-0.0103357395079649,1.8227645513031e-4,-0.0103357395079649,0.0218596234765677,5486,voting,Full
zhukovtalibova2018,-0.0993581298940376,1.7860327585748e-4,-0.0993581298940376,0.025620503483244,5490,voting,Full
aaskoven2022,0.27460873007734,0.00308616155952573,0.27460873007734,0.0372721038187141,278,warenemies,Bivariate
aaskoven2022,0.247148897307482,0.00320569427776779,0.247148897307482,0.0246367720518197,276,warenemies,Bivariate
aaskoven2022,0.186116170561145,0.0033888051574297,0.186116170561145,0.0224071359352758,276,warenemies,Bivariate
aaskoven2022,0.164274810906965,0.00344274846807982,0.164274810906965,0.0311899390856096,276,warenemies,Bivariate
aaskoven2022,0.0666894822022154,0.00360409020388414,0.0666894822022154,0.0417508768677873,276,warenemies,Bivariate
aaskoven2022,-0.0360682200194489,0.00362690857961086,-0.0360682200194489,0.0461708914338596,276,warenemies,Bivariate
balcells2012,0.272741939107416,3.5199559098098e-4,0.272741939107416,0.0381776067131124,2435,warenemies,Bivariate
blattman2009,-0.011896865032338,0.00286451847918932,-0.011896865032338,0.0123893669320801,350,warenemies,Bivariate
braithwaiteetal2019,0.224106538587926,0.0015160923409209,0.224106538587926,0.0477822600810959,596,warenemies,Bivariate
braithwaiteetal2019,0.0954456569720256,4.2597103814505e-4,0.0954456569720256,0.022298411640233,2306,warenemies,Bivariate
canavanturkoglu2022,0.0844858724829491,3.663230114399e-4,0.0844858724829491,0.0490667412245356,2692,warenemies,Bivariate
canavanturkoglu2022,0.0200857467934238,4.303158003071e-4,0.0200857467934238,0.0625179749990788,2323,warenemies,Bivariate
canavanturkoglu2022,0.131585643976542,3.6928116186e-4,0.131585643976542,0.0621122765828658,2616,warenemies,Bivariate
canavanturkoglu2022,0.15308881073707,5.518963465124e-4,0.15308881073707,0.0412024687489352,1729,warenemies,Bivariate
canavanturkoglu2022,0.154140307543454,2.8766858810762e-4,0.154140307543454,0.0377003867634389,3314,warenemies,Bivariate
canavanturkoglu2022,0.170295527423401,1.841124584155e-4,0.170295527423401,0.0471056229474768,5122,warenemies,Bivariate
canavanturkoglu2022,0.1526216092639,5.881355543694e-4,0.1526216092639,0.0551690948925211,1623,warenemies,Bivariate
canavanturkoglu2022,0.0785940096212399,3.7626061670818e-4,0.0785940096212399,0.0385354678457736,2626,warenemies,Bivariate
canettietal2017,0.0433177419214899,4.5366605985749e-4,0.0433177419214899,0.0210493064320627,2197,warenemies,Bivariate
coupeobrizan2016a,-0.003108301806035,0.00116276822908501,-0.003108301806035,0.0373130816315455,861,warenemies,Bivariate
coupeobrizan2016b,0.181677924675633,7.237428148042e-4,0.181677924675633,0.0239440894252538,1293,warenemies,Bivariate
dellavignaetal2014,0.293239252920925,0.00605373647705897,0.293239252920925,0.179673414646938,139,warenemies,Bivariate
dimanmiodownik2023,0.181387468589305,3.7942380345031e-4,0.181387468589305,0.0202525573139014,2466,warenemies,Bivariate
esparzaetal2020,-0.077066688553785,6.433312018308e-4,-0.077066688553785,0.0387015976031964,1537,warenemies,Bivariate
esparzaetal2020,0.00520520216232128,6.5313247059111e-4,0.00520520216232128,0.0263730323464959,1532,warenemies,Bivariate
fontanaetal2023,0.204550040720697,1.6517977824074e-4,0.204550040720697,0.0142142840137464,5559,warenemies,Bivariate
fontanaetal2023,0.16527804273521499,1.6607206362252e-4,0.16527804273521499,0.0139148644921471,5698,warenemies,Bivariate
fontanaetal2023,0.174987435069329,1.6494583402299e-4,0.174987435069329,0.0139719825869358,5698,warenemies,Bivariate
fontanaetal2023,0.164603083731257,1.6614810320882e-4,0.164603083731257,0.0138809184208193,5698,warenemies,Bivariate
fontanaetal2023,0.167455541202893,1.6582475008163e-4,0.167455541202893,0.014082560477931,5698,warenemies,Bivariate
foukavoth2023,0.0894929072706657,0.00165664340549556,0.0894929072706657,0.0385284121210008,595,warenemies,Bivariate
grossmanetal2015,0.0015333501513533,4.5004288824489e-4,0.0015333501513533,0.0212047945940589,2223,warenemies,Bivariate
halletal2018,0.105613851987056,0.00137914787958687,0.105613851987056,0.0409410968891124,710,warenemies,Bivariate
hallkahn2020,0.18997122045949,0.0011248478103852,0.18997122045949,0.031193310242116,827,warenemies,Bivariate
hayesmcallister2001,0.138370583196577,0.00274878213927192,0.138370583196577,0.0572192910079022,351,warenemies,Bivariate
lupupeisakhin2017,0.0928085637117964,0.00102060989841249,0.0928085637117964,0.0465869991760096,964,warenemies,Bivariate
martinez2024,0.1316297404696,0.00985354516927451,0.1316297404696,0.0342933177824904,99,warenemies,Bivariate
martinez2024,0.163883823188161,0.00910582242490279,0.163883823188161,0.057998457228457,105,warenemies,Bivariate
martinez2024,-0.00349430985550046,0.0095235769499653,-0.00349430985550046,0.0434297778161257,106,warenemies,Bivariate
martinez2024,0.0307449704258635,0.00941613572727028,0.0307449704258635,0.0488532775379427,107,warenemies,Bivariate
martinez2024,0.191386983199822,0.00875550686136032,0.191386983199822,0.120053366762171,107,warenemies,Bivariate
martinez2024,0.0379242963002342,0.00931893050532522,0.0379242963002342,0.112368572655359,108,warenemies,Bivariate
martinez2024,0.0952393078820816,0.00917702077482199,0.0952393078820816,0.140551126836811,108,warenemies,Bivariate
mcallister2004,0.0694632383814448,0.00283774498285814,0.0694632383814448,0.053354478568528,350,warenemies,Bivariate
mcallister2004,0.154618914571423,0.00272996426240848,0.154618914571423,0.0554602926340508,350,warenemies,Bivariate
meernik2020,-0.0164099745137966,3.8544600770865e-4,-0.0164099745137966,0.0252834015922916,2594,warenemies,Bivariate
meernik2020,0.00149188562095682,6.4225789888217e-4,0.00149188562095682,0.0326761741742698,1558,warenemies,Bivariate
merilainenmitrunen2023,0.206132937209871,0.00223615583278674,0.206132937209871,0.0496812143003274,411,warenemies,Bivariate
merilainenmitrunen2023,0.229671985346315,0.00219384850512165,0.229671985346315,0.0527244766052699,410,warenemies,Bivariate
merilainenmitrunen2023,0.189239492392869,0.00228417518106253,0.189239492392869,0.0519535826885056,408,warenemies,Bivariate
merilainenmitrunen2023,0.204927965160704,0.00226610537720176,0.204927965160704,0.0571244870750517,406,warenemies,Bivariate
merilainenmitrunen2023,0.218935037587693,0.00223810476061229,0.218935037587693,0.0567650451417297,406,warenemies,Bivariate
merilainenmitrunen2023,0.17333416816812,0.00231727393675695,0.17333416816812,0.0565838075823559,407,warenemies,Bivariate
merilainenmitrunen2023,0.161077640170409,0.00234266958743227,0.161077640170409,0.0598925428720958,406,warenemies,Bivariate
merilainenmitrunen2023,0.213130878320709,0.0022554798694544,0.213130878320709,0.0583827360126064,405,warenemies,Bivariate
mironovawhitt2021a,0.218233960372191,0.00152439683833732,0.218233960372191,0.0359290590307567,596,warenemies,Bivariate
mironovawhitt2021b,0.138663786404553,0.00483374075898258,0.138663786404553,0.0749079260831625,200,warenemies,Bivariate
ochsnerroesel2017,0.127931498009038,0.00645023283276738,0.127931498009038,0.0270494271462109,151,warenemies,Bivariate
ochsnerroesel2017,0.159908211460034,0.00633008390163649,0.159908211460034,0.0380324206824254,151,warenemies,Bivariate
ochsnerroesel2017,0.139955084179414,0.00640805877377212,0.139955084179414,0.0340662635743949,151,warenemies,Bivariate
pechenkinaetal2019,-0.0547884609538664,4.9183842639707e-4,-0.0547884609538664,0.0165866658374668,2022,warenemies,Bivariate
rappetal2019,0.239853227075901,0.00176590558729408,0.239853227075901,0.0405595063850203,504,warenemies,Bivariate
rozenasetal2017,0.521628127185573,0.00244167914435869,0.521628127185573,0.089069309143649,218,warenemies,Bivariate
rozenasetal2017,0.477741926390258,0.00277031437518792,0.477741926390258,0.0788881420515109,216,warenemies,Bivariate
rozenasetal2017,0.50206710852456,0.00261400569358806,0.50206710852456,0.07736421424558,215,warenemies,Bivariate
rozenasetal2017,0.545802371070308,0.00228214856235638,0.545802371070308,0.0831845627867184,217,warenemies,Bivariate
rozenasetal2017,0.480945939844152,0.00286837795151611,0.480945939844152,0.080554225392751,207,warenemies,Bivariate
rozenasetal2017,0.508665071811035,0.00253210210780433,0.508665071811035,0.0780314797174757,218,warenemies,Bivariate
rozenaszhukov2019,0.119072338990382,8.2289972747783e-4,0.119072338990382,0.0204664224641446,1182,warenemies,Bivariate
schaub2023,0.0488189610285947,5.8994611627976e-4,0.0488189610285947,0.0232733423300596,1688,warenemies,Bivariate
tellez2019,0.0574504648364804,1.8190986666351e-4,0.0574504648364804,0.0235269250403209,5462,warenemies,Bivariate
tellez2019,0.0160084464767683,1.8302280259243e-4,0.0160084464767683,0.0137386430706005,5462,warenemies,Bivariate
uribe2023,0.11855612714784,1.8438665555116e-4,0.11855612714784,0.0190277256303262,5273,warenemies,Bivariate
villamil2020,0.0467138800162683,2.3767972995128e-4,0.0467138800162683,0.0115502026926768,4190,warenemies,Bivariate
villamil2020,0.142940016851627,2.305511205177e-4,0.142940016851627,0.0146036675238888,4163,warenemies,Bivariate
villamil2020,0.154777408734871,2.2731133372531e-4,0.154777408734871,0.0152370415603375,4192,warenemies,Bivariate
villamil2020,0.105331472651238,2.3334136352441e-4,0.105331472651238,0.015382470946051,4192,warenemies,Bivariate
villamil2020,0.0592106596255783,2.3693640823758e-4,0.0592106596255783,0.0156856109600406,4192,warenemies,Bivariate
villamil2022,0.316107811714869,0.00250042141427326,0.316107811714869,0.0562520075047726,325,warenemies,Bivariate
villamil2022,-0.0934944643040821,0.0030996655492938,-0.0934944643040821,0.036666186797885,318,warenemies,Bivariate
villamil2022,-0.0811255966036868,0.00306484655118867,-0.0811255966036868,0.027162741651801,323,warenemies,Bivariate
villamil2022,0.031419401988292,0.0031784287161765,0.031419401988292,0.0101246847198947,315,warenemies,Bivariate
wayneetal2023,-0.0460388922662327,4.9565223166524e-4,-0.0460388922662327,0.0222359895031161,2010,warenemies,Bivariate
zhukovtalibova2018,-0.0464031647313694,1.9592643233123e-4,-0.0464031647313694,0.0310678685798157,5083,warenemies,Bivariate
zhukovtalibova2018,-0.00568424039160926,1.9664412583408e-4,-0.00568424039160926,0.0117416617193803,5086,warenemies,Bivariate
zhukovtalibova2018,-0.0803582210163642,1.806931743015e-4,-0.0803582210163642,0.0369776266280132,5464,warenemies,Bivariate
zhukovtalibova2018,-0.0338798626559194,1.9551354641606e-4,-0.0338798626559194,0.0347007735650322,5104,warenemies,Bivariate
zhukovtalibova2018,-0.0542436257996764,1.8124410495295e-4,-0.0542436257996764,0.0350810041418499,5486,warenemies,Bivariate
zhukovtalibova2018,-0.0695107765685106,1.8042627977245e-4,-0.0695107765685106,0.0302793477454383,5490,warenemies,Bivariate
blattman2009,0.00450259218098014,0.00286521333449373,0.00450259218098014,0.00745661902538041,350,warenemies,Quasi-Experimental
braithwaiteetal2019,0.254921355183056,0.00146933318020848,0.254921355183056,0.0680956465329407,596,warenemies,Quasi-Experimental
braithwaiteetal2019,0.0619382150018699,4.3051715078888e-4,0.0619382150018699,0.022948088381482,2306,warenemies,Quasi-Experimental
coupeobrizan2016b,0.0149524274112845,7.7364775527464e-4,0.0149524274112845,0.0245139433819839,1293,warenemies,Quasi-Experimental
dimanmiodownik2023,0.157059068409796,6.1253920549345e-4,0.157059068409796,0.0240385180784901,1554,warenemies,Quasi-Experimental
fontanaetal2023,0.082568903852375,1.8416938615172e-4,0.082568903852375,0.0133134670252302,5357,warenemies,Quasi-Experimental
fontanaetal2023,0.0711784713355683,1.803412130789e-4,0.0711784713355683,0.0128202837524761,5490,warenemies,Quasi-Experimental
fontanaetal2023,0.076621280691819,1.8004970399443e-4,0.076621280691819,0.012778184517806,5490,warenemies,Quasi-Experimental
fontanaetal2023,0.0680148737029336,1.80500884314e-4,0.0680148737029336,0.0128520796858554,5490,warenemies,Quasi-Experimental
fontanaetal2023,0.0687503253818864,1.8046440632825e-4,0.0687503253818864,0.0130134366563033,5490,warenemies,Quasi-Experimental
foukavoth2023,0.111287194100175,0.001744872459946,0.111287194100175,0.027534296604954,560,warenemies,Quasi-Experimental
grossmanetal2015,0.0845117480459792,4.4363930711664e-4,0.0845117480459792,0.0627919568932048,2223,warenemies,Quasi-Experimental
lupupeisakhin2017,0.0928085637117964,0.00102060989841249,0.0928085637117964,0.0465869991760096,964,warenemies,Quasi-Experimental
merilainenmitrunen2023,0.114468997829619,5.9973238278944e-4,0.114468997829619,0.0363021528004923,1625,warenemies,Quasi-Experimental
merilainenmitrunen2023,0.0974705663294681,6.0449121202328e-4,0.0974705663294681,0.0344510005466499,1624,warenemies,Quasi-Experimental
merilainenmitrunen2023,0.111828545628209,6.0157010696324e-4,0.111828545628209,0.0379937038824131,1622,warenemies,Quasi-Experimental
merilainenmitrunen2023,0.0980644468454595,6.0584262397322e-4,0.0980644468454595,0.0384324284879454,1620,warenemies,Quasi-Experimental
merilainenmitrunen2023,0.0985912497168787,6.0571588259275e-4,0.0985912497168787,0.0388935268939505,1620,warenemies,Quasi-Experimental
merilainenmitrunen2023,0.0866782144260484,6.080433463905e-4,0.0866782144260484,0.0378731697779318,1621,warenemies,Quasi-Experimental
merilainenmitrunen2023,0.0692056849770649,6.1176286901982e-4,0.0692056849770649,0.041000734245145,1620,warenemies,Quasi-Experimental
merilainenmitrunen2023,0.071732168497368,6.1170300878659e-4,0.071732168497368,0.0405851020065681,1619,warenemies,Quasi-Experimental
mironovawhitt2021b,0.0813114070435436,0.00247323464334678,0.0813114070435436,0.0917613276457874,400,warenemies,Quasi-Experimental
ochsnerroesel2017,0.0655282531364818,0.0066095368940346,0.0655282531364818,0.0254037377206252,151,warenemies,Quasi-Experimental
ochsnerroesel2017,0.073132553157013,0.00659554576268449,0.073132553157013,0.0349951509293825,151,warenemies,Quasi-Experimental
ochsnerroesel2017,0.0685572015427794,0.00660414607385438,0.0685572015427794,0.0344341744334052,151,warenemies,Quasi-Experimental
rozenasetal2017,0.113604927349519,0.00449011247858225,0.113604927349519,0.0562422996971534,218,warenemies,Quasi-Experimental
rozenasetal2017,0.10947606038052,0.00454034244101862,0.10947606038052,0.0558778521605017,216,warenemies,Quasi-Experimental
rozenasetal2017,0.131746194267143,0.00451208947716735,0.131746194267143,0.0563481133313348,215,warenemies,Quasi-Experimental
rozenasetal2017,0.142934606577108,0.00444239256349625,0.142934606577108,0.0480493473695263,217,warenemies,Quasi-Experimental
rozenasetal2017,0.139886778785163,0.00466624416035376,0.139886778785163,0.0641475584133419,207,warenemies,Quasi-Experimental
rozenasetal2017,0.0942566666655004,0.00452677554242423,0.0942566666655004,0.0604292790717127,218,warenemies,Quasi-Experimental
rozenaszhukov2019,0.104097908735181,8.2848829619683e-4,0.104097908735181,0.0205839987985778,1182,warenemies,Quasi-Experimental
villamil2020,-0.0121085907050991,1.6287174740291e-4,-0.0121085907050991,0.0186470185331749,6139,warenemies,Quasi-Experimental
villamil2020,0.0878592041821638,1.6109638533105e-4,0.0878592041821638,0.0217506451280105,6113,warenemies,Quasi-Experimental
villamil2020,0.0991534609364531,1.5967977833354e-4,0.0991534609364531,0.0217303604910453,6141,warenemies,Quasi-Experimental
villamil2020,0.0484817848787403,1.6210171951831e-4,0.0484817848787403,0.0212627163991229,6141,warenemies,Quasi-Experimental
villamil2020,3.0220695468508e-4,1.6286641976252e-4,3.0220695468508e-4,0.0217838485284784,6141,warenemies,Quasi-Experimental
zhukovtalibova2018,0.036734110979736,1.9624223357884e-4,0.036734110979736,0.0329750821104539,5083,warenemies,Quasi-Experimental
zhukovtalibova2018,0.0676297141462721,1.9486201828443e-4,0.0676297141462721,0.0315879886109335,5086,warenemies,Quasi-Experimental
zhukovtalibova2018,-0.0738671847708707,1.8105748671119e-4,-0.0738671847708707,0.0182811068387798,5464,warenemies,Quasi-Experimental
